course_parent,course_name,question_desc,option_a,option_b,option_c,option_d,correct_option,difficulty_level,chapter_name,subject_name
ca_cpt,CA CPT ECONOMICS,Long run can be defined as a period of time:,Long enough to recover fixed cost,long enough to recover cost of production,Both a and b,Long enough to change the quantities of all the resources,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cost which undertakes an act of production is known as:,Economic cost,Outlay cost,Accounting cost,Traceable cost,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In economics, production means",Relationship between capital and labour expressed in terms of wage rental ratio.,Level of output a firm should optimally produce at each level.,"Process by which man utilizes or converts the resources of nature, working upon them so as to make them satisfy human wants.",Physical relationship between input and output.,3,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Production means creation of,Form utility,Place utility,Time utility,All the above,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In economics, production may be defined as an act of",Earning profit,Providing services,Creating utility,Producing machine,3,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The concept of division of labour was given by,Alfred Marshall,Adam Smith,Pigou,Robertson,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Dividing the various processes of producing a commodity to different individuals is called,Division of labour,Decentralization of process,Departmentation,All the above,1,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Division of labour implies ____________,Separation,Specialization,Industrialization,Deprivation,2,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Labour Specialization is seen in,Territorial division of labour,Horizontal division of labour,Vertical division of labour,None of the above,1,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Division of labour is limited by the ___________________,Area of the market,Power of the market,Extent of the market,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Division of labour is a technique followed in a ______________ scale production activity.,Medium,Small,Large,Short run,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one of the following is a demerit of division of labour.,Increase in production,Improvement in skill,Innovation,Increases fatigue and boredom,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Mobility of labour means,In ability of one from moving from one job to another,Its ability and willingness to move from one trade or occupation to another,Its lack of knowledge and education in mobility of labour,None of the above,2,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Capital is _______________ concept.,Flow,Stock,Both (a) and (b),None of the above,2,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Capital which yields a periodical income is _______________ concept.,Flow,Stock,Both (a) and (b),None of the above,1,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Capital is subject to .,Depreciation,Appreciation,Both (a) and (b) above,None of the above,1,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"All capital is wealth but all wealth is not capital"". The statement is",TRUE,FALSE,Partly true,None of the above,1,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,While wealth is asset used for consumption capital is asset used for,not increasing the wealth of the country,reducing output,yielding income,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Capital formation means,Increase in the stock of money capital,Increase in the stock of real capital,Both (a) and (b),None of the above,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Stages involved in capital formation 1. Savings 2. Mobilization of savings 3. Investment,1 only,2 only,1 and 2 only,All the above,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The process of capital formation get completed only when _________________,Money savings are converted into real capital assets,Real savings are kept idle,Real savings are getting converted into real capital assets,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one is an example for capital?,Factories,Dams,Transport equipment,All the above,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Capital is a ______________ factor of production.,Primary,Original,Both (a) and (b),None of the above,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Land is said to be a __________________ factor of production.,Secondary,Specific,Both (a) and (b),All the above,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"The term ""innovation"" was introduced by",Hawtrey,Samuelson,Schumpeter,Knight,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is the function of an entrepreneur?,Risk bearing,Initiating a business enterprise,Innovating,All the above,4,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,An essential quality of entrepreneur is___________________,That he should take decisions with long run perspective,He must have a general organizational skill,"He must possess foresight, judgment, business ability to the proper men and so on",All the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A production function describes,the change in input price for a change in the output,the amount of output one gets from a given amount of input,the relationship between quantity demanded and price,the level of output a firm produces of different price level,2,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,_______________ shows the overall output generated at a given level of input.,Iso-cost,Cost function,Production function,Marginal Rate of Technical Substitution,3,1,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Short run' can be defined as a period of time,Which lasts up to 6 months,In which all factor inputs are fixed,Fixed factor cannot be altered (D*S),Up to 5 years,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,long run' can be defined as a period of time,Long enough to recover the cost of production of a good,Long enough to recover fixed costs,Long enough to enable producers of a good to change the quantities of all resources they employ.,In which equilibrium is established,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In theory of production, the long run is defined as the period of time in which",No factors can be varied,Some factors are fixed and other can be varied,All factors can be varied,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In short period production function,",Two factors are variable,One factor is variable,No factors are variable,None of the above,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In long period production function,",All factors are not variable,Some factors are partly variable,All factors are variable,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"As the proportion of one factor is increased, while other factors are kept constant, after a point, the law of operates.",Increasing returns,Decreasing returns,Constant returns,None of the above,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,An increase in one factor causes in general a more than proportionate increase in the output means .,Increasing returns,Decreasing returns,Constant returns,None of the above,1,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,An increase in one factor inputs causes in general an equal proportionate increase in the output means,Increasing returns,Decreasing returns,Constant returns,None of the above,3,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"The law of variable proportions is drawn under all the assumptions mentioned below, except the assumption that:",The technology is given and stable,There must be some inputs whose quantity is constant,We consider only physical inputs and not economically profitable in monetary terms,The technology is changing,4,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Law of _____________ is known as short run theory of production.,Returns to scale,Variable proportions,Constant returns,Increasing returns,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,If there is fixed and variable factor the law should be,Law of variable proportion,Law of diminishing marginal utility,Law equi-marginal utility,Law of increasing returns to scale,1,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Average Product is defined as,Total cost divided by Total units of input,Total output divided by the total units of input,Total output divided by total cost of input,Total cost divided by total output,2,2,Theory of Production,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Of the stages of Law of Variable Proportions, a rational producer would like to operate in",Stage 1 where MP is maximum,Stage 2 where both MP and AP are decreasing but both are positive,Stage 3 where MP is negative,Either in stage 1 or stage 2,2,2,Theory of Production,Genearal Economics
